residence_type,num_tenants,season,num_appliances,num_occupants,size_value,size_unit,solar_kwh,daily_kwh,monthly_kwh,hourly_kwh
apartment,30,autumn,21,17,228.86564811669842,m2,21.67646406307687,27.372520753643954,840.0001102001825,1.136895518479111
detached house,94,winter,45,63,154.0096622516147,m2,23.428049653791803,113.85091405097202,3396.0414534254523,4.764380049152464
detached house,23,winter,92,67,3449.1407136975627,ft2,43.283999632521414,145.67906995595487,4414.003949325049,6.032323743652695
detached house,4,spring,64,47,266.62855399084765,m2,22.704263385363003,85.32240094693688,2556.81121230712,3.612210616932786
town house,76,summer,35,15,33.14675028892597,m2,56.4650475275236,0.2,5.847184586568053,0.0020520098607998347
apartment,63,autumn,44,38,274.2189962089308,m2,47.37950722581362,42.98404374112475,1317.1756057061082,1.771295907056906
town house,90,spring,53,85,92.95994298463546,m2,1.6588215052617072,119.62078561183966,3612.969635094007,4.955423649429541
detached house,46,autumn,25,21,298.05530237512454,m2,49.11293292202349,20.522498771979876,597.533287835167,0.8416795142097018
detached house,2,summer,53,17,239.9153067328195,m2,46.37144534631952,36.44456037445055,1106.228584578852,1.539440715083085
cottage,3,spring,70,12,178.54859075757463,m2,30.989623702874013,28.86651676289441,853.4732677205708,1.211412066318796
cottage,44,autumn,25,82,286.80457880668564,m2,29.809043804784814,94.29613026358646,2747.6506599317727,3.927012440993922
town house,25,spring,59,12,346.93951577144867,m2,50.131614208017204,28.87125379953953,872.2923252022839,1.167397837416656
cottage,93,spring,71,59,318.1351741289671,m2,25.487117349782096,102.66111783032215,3127.5111349152303,4.239087902567174
apartment,12,spring,52,100,231.79033233160578,m2,9.567740597597908,144.61382324099853,4343.413792997663,6.002532254245952
cottage,89,winter,30,65,297.396898496026,m2,18.773929970941957,136.7081363821424,3966.0802849892175,5.71918613486397
cottage,22,spring,56,42,183.14838512531884,m2,15.912144201449362,72.26075131615244,2178.9337481540024,3.043977631961538
apartment,12,spring,80,21,3465.3312054331677,ft2,40.863541779087015,51.69416713036145,1499.8141480686097,2.193775840276628
town house,28,autumn,23,1,3624.7397812820113,ft2,10.732401002450715,32.17642156825847,992.7332335732361,1.3406108873338292
apartment,15,summer,58,16,80.79871964426752,m2,38.68634618596842,21.203846411609153,626.2473409555313,0.902671697529606
town house,41,autumn,69,96,118.07160304976013,m2,27.958016835825713,103.74250682959764,3189.253515082161,4.3141819159890895
town house,34,winter,33,15,1398.1877099683393,ft2,50.37965576470691,14.55475488248595,422.4403870473322,0.5193332205571629
apartment,53,winter,39,2,984.3625719661784,ft2,29.099924593048076,10.06027655933464,293.704070184074,0.4083818504953068
apartment,54,summer,89,82,175.23795255204567,m2,55.788236074162974,118.54729994316656,3544.898169716965,4.920704499697386
apartment,1,winter,37,42,101.42228823635654,m2,54.028147673135265,52.44824184942889,1600.5742602040693,2.133391150171418
town house,13,summer,60,36,250.3495450428455,m2,11.11725474624137,91.00266865309891,2810.62865117139,3.7634081517581475
town house,17,winter,15,72,67.5977138721179,m2,41.16998114111302,89.12738915742278,2677.5819263241247,3.720395785607165
detached house,20,winter,93,53,1397.9105800663042,ft2,12.877484947246513,118.36479044198757,3516.7269885846517,4.875203929131894
apartment,10,winter,60,92,276.242639000152,m2,49.39825837382746,159.1379292260342,4629.18058199507,6.595207777513967
apartment,32,autumn,77,47,177.4616955593392,m2,38.14338927219415,57.25459908829239,1727.223477137357,2.463003396123152
cottage,55,autumn,61,72,185.94121448576084,m2,17.64706165689907,92.6573687083053,2757.4914029657198,3.7805883798853723
apartment,31,winter,36,88,3500.773318349289,ft2,14.947417703010386,178.232525003866,5492.817538190506,7.417196100514062
town house,33,winter,35,47,394.269274717665,m2,25.7746593027258,119.24506991227423,3572.596418635129,4.910229111389889
detached house,47,spring,71,29,2573.3838498655455,ft2,48.04337828766786,44.790820785937974,1367.5038000772065,1.8287023595227767
detached house,55,autumn,86,98,59.25485344153487,m2,47.7696965423671,88.45776705341467,2715.3368631831995,3.6758534324113725
town house,34,autumn,13,23,68.07410046274529,m2,2.002573533296128,34.28238954222106,1000.9276794580427,1.3790540914611058
town house,23,autumn,85,4,388.34526715088396,m2,18.137232928254004,48.51256996745551,1449.6377037560483,2.0500536127456344
town house,41,winter,84,58,281.3169177169345,m2,25.371057808183057,138.8543957286326,4274.970663801067,5.853157353014979
town house,3,summer,11,99,3319.737508837316,ft2,35.13492080665459,145.41642745099205,4340.521942267358,6.1011017172631385
cottage,50,autumn,11,9,280.0325903436503,m2,8.971620528881942,33.21481530587263,1000.7726337278975,1.4351812936307362
detached house,95,summer,70,85,96.45851262720672,m2,20.116981231735487,132.48617410247553,4073.447452114578,5.451270470318374
town house,40,winter,85,84,195.89399950516193,m2,53.135821234077525,143.8995523944573,4240.027245468226,5.983661132011431
detached house,11,spring,40,93,325.2897619191653,m2,28.592850804818973,129.2607615426186,3979.8306987331857,5.409236117643447
town house,71,spring,65,43,350.5542962885671,m2,44.648593562606365,74.15317757692307,2209.323987769887,3.1332752780775217
apartment,13,autumn,100,26,1268.1413996981546,ft2,29.086710389780393,43.37837411898597,1309.422492641794,1.89509990458824
detached house,20,summer,33,52,250.50586260851364,m2,27.898954584027816,90.7663048078075,2691.7727026627863,3.8353813465734268
town house,15,summer,23,15,88.12770401322774,m2,37.31553150501024,14.026854976179907,421.5664393537512,0.629276721857857
detached house,89,summer,100,85,384.5624430550481,m2,15.561870731377052,182.50816968225143,5310.727044187205,7.736186849120778
cottage,99,spring,29,67,123.31558692722041,m2,14.988125958374997,88.17602558411106,2568.613472431764,3.6788165200849923
apartment,57,spring,48,49,298.8549975834418,m2,59.36123129349654,58.61362036057527,1748.4117955028805,2.4277812597785577
detached house,62,winter,45,52,115.51178936393612,m2,52.13952055915334,71.5074174547649,2121.618200220665,2.9883436224648934
detached house,65,summer,53,72,257.9399588650604,m2,44.265293786978674,113.12114522745443,3419.831361196194,4.667628413359594
detached house,62,summer,27,53,2948.5355004508237,ft2,8.228672343331995,108.60373129697292,3157.7425788023124,4.5285371599955955
town house,55,spring,68,84,1630.9311677583985,ft2,1.8134826710859997,127.73348507759759,3747.1048742979656,5.235885935211026
cottage,99,autumn,70,93,3584.0449738720918,ft2,10.524750251825578,136.99110775824965,4030.166576496124,5.681486871432012
apartment,74,summer,21,95,357.5872323515567,m2,56.263857870451204,137.83775647248873,4118.727731939666,5.737473158917084
cottage,9,summer,49,63,346.3758741939782,m2,48.97738621493927,106.3532663026579,3136.748089209163,4.478867860486731
town house,40,autumn,6,75,1640.3705068937002,ft2,31.384560749314584,64.44109600857513,1886.5340529545474,2.7406001942432816
town house,98,winter,23,32,305.405895834682,m2,58.126835482102635,61.526532731812225,1857.8027216218434,2.5154246772546216
town house,41,spring,99,4,237.01157930161295,m2,8.79492617413806,51.42216555204467,1567.7458169935437,2.246391903033374
detached house,21,autumn,51,41,249.2724800620443,m2,33.54902640036221,52.52644410367141,1595.2562686197812,2.1960205115749503
cottage,87,winter,63,88,2224.3337841149464,ft2,10.99332758392259,172.967194517192,5111.588833504559,7.218968686517872
detached house,63,summer,89,14,252.0966247484825,m2,18.385716288258354,66.71598492209209,2048.7738203803065,2.698948030837754
town house,57,summer,72,55,80.19203847322748,m2,56.40810113779354,64.50309868222362,1949.518714615643,2.656626242253315
apartment,43,summer,80,20,181.27347625345845,m2,52.09671099292101,37.09383050131457,1121.3217693820657,1.598067461464731
detached house,13,spring,72,43,95.73855193554002,m2,6.107927137835166,72.5481518202359,2134.7799263664965,3.0313285823121507
town house,39,winter,50,15,133.63904645942753,m2,14.972628333656308,50.01281133140386,1474.5990234834671,2.0892578751211377
town house,44,spring,64,74,77.29137829118949,m2,35.67044817492304,85.8994351133557,2572.645169283067,3.5905017382519278
town house,94,summer,29,82,108.62337393214742,m2,3.6811672404494633,130.35045852880614,3842.163458223245,5.35910889011262
detached house,31,summer,90,76,3437.0668831087787,ft2,33.005078841086245,146.8299403483571,4460.129096108716,6.1130837535114715
detached house,15,spring,18,71,2512.722850777025,ft2,35.06948614764064,83.07492102408742,2460.438993173081,3.53187156043519
detached house,43,summer,89,24,38.74795384952695,m2,17.45803087982757,53.383587481255304,1564.3436955460268,2.278651526155579
town house,100,summer,88,54,3463.3333585221444,ft2,17.587378807507402,129.73469472216496,3801.645301012689,5.399352307984427
detached house,49,winter,15,11,366.5033064939115,m2,13.744756126204248,64.11070480054562,1875.5237643425837,2.7494628004074784
cottage,38,winter,72,38,3829.3578467818684,ft2,56.14058221176256,91.86967084848115,2745.019844626422,3.7649480266816284
detached house,67,summer,99,51,334.51624666312904,m2,23.33226844194465,126.71913116279329,3675.6252652503536,5.231378915206907
apartment,65,autumn,58,67,397.1200838363467,m2,35.11614378683342,97.04226551731367,2919.4917712234706,4.136608848745935
apartment,30,winter,35,10,246.9687235490352,m2,18.09447445521087,50.2822645714819,1488.1843655583496,2.1239930130605056
town house,97,autumn,88,82,386.1574225505148,m2,42.15984026489426,110.36455944595181,3322.52038949688,4.584078943142877
cottage,60,autumn,52,46,381.07236602552814,m2,6.086476263518552,91.97276054028232,2839.277370775702,3.8294324275433347
detached house,6,summer,13,89,145.89833028627254,m2,4.298492585679838,133.0486825518453,4089.6630732229983,5.503363550670528
detached house,41,autumn,25,53,349.4704897406722,m2,44.657025634913175,61.449226190232864,1852.8698947511089,2.574214054683408
town house,93,spring,69,55,323.21488625674755,m2,43.600077498920996,85.5522192059677,2552.548043033815,3.574545222564228
detached house,40,winter,46,70,317.0455476384017,m2,15.900080168439734,152.8532558389265,4646.238435391529,6.369879895448405
town house,57,spring,22,82,3892.488782687439,ft2,21.302802763481303,121.98027014889821,3762.6374046752735,5.0245234454435375
town house,62,summer,80,16,172.15030367051386,m2,57.435630079969336,29.068205044706527,871.4384553962926,1.2244130157495507
cottage,71,summer,13,52,1916.195788923192,ft2,6.259817699718859,91.84500216693235,2681.7468991086566,3.800399518667746
town house,88,winter,22,3,266.8193544053455,m2,10.98882399280026,43.02243064916708,1313.568441773618,1.7433024140241686
cottage,15,summer,47,48,302.98767899130655,m2,25.802301898393992,97.3059318724154,2823.9113919699016,4.117750952594176
cottage,52,winter,4,82,355.50272798331736,m2,16.925934363331507,161.16107578486415,4920.131117691848,6.823530892261102
cottage,54,spring,39,87,354.0627686439343,m2,38.94051291793243,120.54726595814884,3516.343641652271,5.1199337546971835
detached house,16,autumn,91,29,296.89566102291616,m2,41.436103376801064,50.18470562206374,1466.0575058378583,2.123535539107437
cottage,68,winter,95,39,4133.885103752983,ft2,31.58328503340571,125.74389105979243,3843.162567740822,5.226049540204058
apartment,12,winter,88,56,96.09258901010963,m2,36.67183808416619,102.13388207317536,3102.72963711145,4.252060640585409
cottage,46,summer,33,40,4107.787083911519,ft2,26.005249921220692,93.09477627428619,2804.369004181131,3.899229124601705
town house,34,spring,7,18,53.75084835243998,m2,45.62323522350996,2.02261162123101,61.975187309670744,0.0632630965948993
cottage,16,summer,82,31,235.58009604100974,m2,2.525909870776184,97.05402313814672,2979.824149287884,4.109858133762233
apartment,83,spring,38,41,63.37287409300523,m2,18.773480199352854,52.81800644676225,1580.0519574935581,2.0989638938986666
detached house,25,winter,75,52,2585.0657225634313,ft2,41.065802483693645,108.70310849983082,3368.9916750493503,4.514509909793579
town house,26,summer,12,93,174.3405936086162,m2,19.77870647252295,136.50981327534228,4056.4109265672114,5.727962461075961
detached house,86,winter,67,55,60.19548965588314,m2,4.712116826576967,110.82297547722155,3251.8802908681646,4.5753659958535735
cottage,88,summer,59,39,269.80321785894967,m2,20.700805708006516,94.30050833916262,2894.266759094041,3.9171804029062174
town house,4,winter,93,67,300.5432598604515,m2,42.689686307319796,144.37923302551891,4306.997194202002,6.045483546875448
detached house,28,spring,11,78,1016.6367398188764,ft2,7.319091915199065,96.73444800986942,2974.48747437906,4.106515455763115
apartment,71,spring,41,44,3088.6148579081896,ft2,43.47788185269927,60.527261255995946,1762.6950390499724,2.457272304891519
town house,78,spring,99,49,1036.0009169204566,ft2,46.52734298145454,61.03520681440004,1783.5771748035686,2.4747298928789254
detached house,100,autumn,39,22,870.1192237780514,ft2,38.118044665361936,15.780841107735489,458.9154650598512,0.6102335367636533
cottage,56,winter,66,87,909.8135540742057,ft2,14.654042913488654,151.74674418506405,4583.361987746086,6.245904215185593
cottage,1,autumn,17,87,251.6590335131039,m2,48.31772143170368,79.96130044101714,2451.9115962142514,3.258401928938474
apartment,88,spring,73,18,318.15259900684316,m2,12.86655010670792,63.77279905515214,1900.768783080344,2.608566900746604
apartment,17,autumn,28,35,250.85066954531104,m2,54.34925713028103,26.86382477062797,783.9237716831226,1.1810007095217985
town house,13,spring,58,28,329.4600376167507,m2,42.39874194852492,50.996989504758716,1517.0042673837045,2.1092707217948417
apartment,68,autumn,88,93,248.8466161960366,m2,3.283195598823583,136.9745940760099,4067.6101835982067,5.70884350847491
apartment,61,winter,67,7,325.0088615189401,m2,47.95722711969978,52.163223858419826,1579.8646320103326,2.1256944479297837
detached house,6,summer,48,21,4212.063393209275,ft2,30.386012421594444,73.28330593037829,2220.7995266331227,3.085147934185658
detached house,17,winter,20,32,1879.9729712521998,ft2,27.158933778783084,57.340273024093875,1674.6827338490218,2.4829662440622164
town house,59,summer,35,57,85.47860546295104,m2,25.230671561909208,80.09516682017681,2390.0680959648707,3.292917123305396
town house,26,summer,85,25,862.1553699109214,ft2,36.39780398645501,45.57571389489367,1380.2618194471263,1.9852254975076395
detached house,69,autumn,22,54,251.06671076294128,m2,43.47471004697768,52.856328216518634,1560.1984243499871,2.220568228180002
detached house,42,autumn,66,75,232.4281343664765,m2,53.75859694347364,75.63168871820433,2254.895311856004,3.152163538222949
cottage,59,winter,49,83,98.16709006055137,m2,16.376688776833518,142.59336858696088,4310.225344197882,5.961396549406299
town house,48,autumn,33,10,356.37883618703916,m2,37.84657637462542,24.319122832785123,724.8494862893787,1.032823109647731
apartment,37,summer,72,14,383.99689632804973,m2,41.1805566880878,59.842756071876984,1739.1335372715114,2.5863033906147033
apartment,35,autumn,37,10,123.68978794822162,m2,40.487828387213554,2.7535609284156424,81.07924033816371,0.140742741941738
apartment,70,autumn,29,91,106.5466844333948,m2,29.580038866978196,87.98208206633637,2688.042809337001,3.6929754446543974
apartment,52,winter,53,66,109.15108535379248,m2,23.461352892222067,114.10252117865495,3365.682997998109,4.733196724779162
town house,60,winter,76,54,1865.88125233634,ft2,45.7427290240255,98.1155622986786,3005.8117433190696,4.130102285934828
cottage,58,summer,87,80,345.69405486061015,m2,18.00058824244808,164.09206526137157,4911.901631391993,6.7893270372093335
